,abdt,tg,inuidur1,female,black,hispanic,othrace,dep,q1,q2,q3,q4,q5,q6,agelt35,agegt54,durable,nondurable,lusd,husd,muld
11955,10607,2,13,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
11956,10705,3,22,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1
11957,10740,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
11958,10817,0,27,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
11959,10824,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11960,10859,2,13,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11961,10747,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
11962,10873,1,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11963,10719,4,27,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
11964,10789,4,27,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11965,10866,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11966,10831,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11967,10712,5,3,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0
11968,10684,2,19,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11969,10873,3,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11970,10859,2,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
11971,10733,4,27,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
11972,10880,3,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11973,10768,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
11974,10558,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11975,10866,3,27,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11976,10684,6,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11977,10698,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
11978,10768,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
11979,10775,2,27,1,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0
11980,10544,5,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11981,10649,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0
11982,10558,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11983,10719,4,9,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0
11984,10775,5,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11985,10845,0,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11986,10558,5,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11987,10600,4,10,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0
11988,10523,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11989,10747,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11990,10852,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11991,10523,0,23,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11992,10607,2,17,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
11993,10467,5,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
11994,10600,3,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11995,10866,4,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11996,10810,0,27,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
11997,10810,4,27,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
11998,10859,4,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11999,10593,1,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12000,10747,2,26,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12001,10698,2,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12002,10719,4,35,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
12003,10719,6,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12004,10579,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
12005,10712,4,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
12006,10719,3,27,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
12007,10817,4,26,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0
12008,10523,3,27,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
12009,10530,2,18,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
12010,10607,4,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12011,10656,1,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12012,10565,2,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
12013,10649,5,27,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
12014,10859,4,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
12015,10572,0,11,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0
12016,10684,3,28,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
12017,10572,1,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
12018,10775,3,2,1,0,1,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0
12019,10565,5,27,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
12020,10873,0,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12021,10593,6,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12022,10880,2,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12023,10852,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12024,10775,3,5,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0
12025,10677,4,9,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
12026,10544,5,7,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0
12027,10789,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
12028,10614,3,12,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
12029,10656,3,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12030,10691,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12031,10817,5,25,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0
12032,10768,0,7,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
12033,10684,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12034,10768,0,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12035,10544,6,6,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
12036,10586,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12037,10663,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
12038,10537,0,25,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
12039,10649,5,2,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0
12040,10838,0,8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
12041,10628,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
12042,10824,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12043,10677,4,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12044,10586,0,9,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
12045,10873,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
12046,10775,2,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12047,10551,0,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
12048,10544,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
12049,10866,5,3,1,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
12050,10796,2,27,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0
12051,10635,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
12052,10768,2,8,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
12053,10761,5,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12054,10579,3,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
12055,10649,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12056,10516,6,14,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
12057,10775,5,8,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
12058,10656,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12059,10838,0,27,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
12060,10677,0,27,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1
12061,10551,3,19,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12062,10691,4,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
12063,10544,2,11,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
12064,10782,4,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12065,10873,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
12066,10866,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
12067,10572,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12068,10817,2,11,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
12069,10761,2,11,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
12070,10873,3,1,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1
12071,10747,6,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12072,10796,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12073,10705,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12074,10516,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
12075,10663,5,6,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12076,10614,1,8,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,0
12077,10838,1,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12078,10733,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12079,10642,6,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
12080,10698,0,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12081,10642,4,20,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
12082,10607,0,25,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
12083,10593,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
12084,10607,2,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
12085,10845,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
12086,10761,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
12087,10803,5,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12088,10768,5,6,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
12089,10572,2,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
12090,10621,0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12091,10705,6,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
12092,10530,5,3,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
12093,10852,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
12094,10558,0,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12095,10649,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
12096,10537,4,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12097,10677,3,5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
12098,10551,0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
12099,10691,5,27,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
12100,10600,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12101,10873,2,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12102,10726,0,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12103,10740,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
12104,10614,0,27,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12105,10586,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12106,10649,3,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12107,10621,1,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12108,10873,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12109,10789,2,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12110,10635,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12111,10726,3,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12112,10670,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
12113,10873,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12114,10593,2,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12115,10600,3,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12116,10691,4,25,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12117,10810,0,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12118,10670,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12119,10740,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
12120,10516,5,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
12121,10551,4,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
12122,10761,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
12123,10775,0,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
12124,10572,5,12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
12125,10572,0,10,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
12126,10852,3,41,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
12127,10880,0,46,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
12128,10726,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
12129,10523,2,15,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
12130,10740,6,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
12131,10551,4,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12132,10789,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
12133,10579,0,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
12134,10824,2,34,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
12135,10754,0,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
12136,10873,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
12137,10866,3,10,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
12138,10810,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
12139,10761,1,25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
12140,10740,1,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12141,10600,1,22,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12142,10607,2,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12143,10565,2,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12144,10719,0,18,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12145,10768,5,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
12146,10593,3,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12147,10747,5,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12148,10768,0,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1
12149,10579,4,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
12150,10824,0,27,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
12151,10537,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12152,10558,3,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12153,10719,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12154,10754,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12155,10656,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
12156,10726,1,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12157,10572,6,20,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
12158,10537,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
12159,10775,2,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
12160,10796,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12161,10691,2,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12162,10880,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
12163,10754,0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12164,10733,5,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12165,10789,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12166,10537,0,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12167,10866,0,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12168,10873,1,15,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12169,10754,0,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
12170,10628,2,7,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
12171,10698,4,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12172,10705,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12173,10824,0,22,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1
12174,10558,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
12175,10747,5,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12176,10719,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
12177,10733,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12178,10873,3,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12179,10593,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12180,10747,0,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12181,10866,2,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
12182,10796,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
12183,10614,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12184,10579,4,27,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
12185,10754,6,26,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
12186,10523,3,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12187,10670,2,27,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
12188,10873,0,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12189,10775,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
12190,10761,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12191,10558,0,9,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
12192,10642,0,24,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
12193,10740,6,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12194,10831,2,26,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12195,10866,3,13,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
12196,10558,3,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
12197,10789,3,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12198,10726,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12199,10677,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12200,10579,6,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12201,10649,0,27,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12202,10866,0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12203,10691,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12204,10754,0,12,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0
12205,10453,0,23,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
12206,10572,6,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
12207,10838,1,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12208,10558,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12209,10796,3,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
12210,10509,6,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
12211,10642,3,9,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
12212,10411,2,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
12213,10754,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
12214,10747,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12215,10425,4,5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
12216,10432,6,26,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0
12217,10796,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
12218,10481,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
12219,10796,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
12220,10579,0,27,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
12221,10607,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12222,10677,5,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12223,10859,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
12224,10607,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12225,10572,2,1,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
12226,10663,2,10,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
12227,10740,3,14,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
12228,10761,4,27,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12229,10656,3,27,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12230,10628,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0
12231,10747,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12232,10761,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12233,10866,4,27,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12234,10859,2,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12235,10684,6,19,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0
12236,10551,0,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12237,10817,3,27,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12238,10838,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
12239,10607,4,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
12240,10852,4,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
12241,10712,0,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12242,10859,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
12243,10740,0,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12244,10572,3,27,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
12245,10670,5,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12246,10530,3,11,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12247,10831,2,19,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
12248,10572,5,16,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
12249,10642,0,27,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
12250,10810,5,5,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0
12251,10544,5,20,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
12252,10530,6,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
12253,10803,0,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
12254,10649,1,18,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
12255,10523,0,27,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
12256,10712,2,21,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1
